page_num,page,title,date,type,value
0,https://www.pm.gov.au/media?page=0/,National Cabinet Statement,16 Jul 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-8
0,https://www.pm.gov.au/media?page=0/,"Press Conference - Kirribilli, NSW",16 Jul 2021,Transcript,https://www.pm.gov.au/media/press-conference-kirribilli-nsw-7
0,https://www.pm.gov.au/media?page=0/,Asia-Pacific Economic Cooperation (APEC) Informal Leaders' Summit,16 Jul 2021,Media statement,https://www.pm.gov.au/media/asia-pacific-economic-cooperation-apec-informal-leaders-summit
0,https://www.pm.gov.au/media?page=0/,VIC COVID-19 Support Package,15 Jul 2021,Media statement,https://www.pm.gov.au/media/vic-covid-19-support-package
0,https://www.pm.gov.au/media?page=0/,"Press Conference - Kirribilli, NSW",15 Jul 2021,Transcript,https://www.pm.gov.au/media/press-conference-kirribilli-nsw-6
0,https://www.pm.gov.au/media?page=0/,"Interview with Paul Murray, Sky News",15 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-paul-murray-sky-news-6
0,https://www.pm.gov.au/media?page=0/,"Interview with Sabra Lane, ABC AM",15 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-sabra-lane-abc-am-10
0,https://www.pm.gov.au/media?page=0/,Childcare gap-fee waiver for NSW families in COVID-affected areas,15 Jul 2021,Media release,https://www.pm.gov.au/media/childcare-gap-fee-waiver-nsw-families-covid-affected-areas
0,https://www.pm.gov.au/media?page=0/,Update on NSW COVID-19 Disaster Payments for extension of Greater Sydney lockdown,14 Jul 2021,Media statement,https://www.pm.gov.au/media/update-nsw-covid-19-disaster-payments-extension-greater-sydney-lockdown
1,https://www.pm.gov.au/media?page=1/,Retirement of The Hon. Tony Smith MP,14 Jul 2021,Media statement,https://www.pm.gov.au/media/retirement-hon-tony-smith-mp
1,https://www.pm.gov.au/media?page=1/,"Interview with Ray Hadley, 2GB",14 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-ray-hadley-2gb-140721
1,https://www.pm.gov.au/media?page=1/,"Interview with Allison Langdon, Today Show",14 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-allison-langdon-today-show
1,https://www.pm.gov.au/media?page=1/,"Interview with John Laws, 2SM",14 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-john-laws-2sm-3
1,https://www.pm.gov.au/media?page=1/,"Interview with David Koch, Sunrise",14 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-david-koch-sunrise-140720
1,https://www.pm.gov.au/media?page=1/,"Interview with Jim Wilson, 2GB",13 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-jim-wilson-2gb-5
1,https://www.pm.gov.au/media?page=1/,"Press Conference - Kirribilli, NSW",13 Jul 2021,Transcript,https://www.pm.gov.au/media/press-conference-kirribilli-nsw-5
1,https://www.pm.gov.au/media?page=1/,NSW COVID-19 Support Package,13 Jul 2021,Media release,https://www.pm.gov.au/media/nsw-covid-19-support-package
1,https://www.pm.gov.au/media?page=1/,NSW COVID-19 Support Package,13 Jul 2021,Media statement,https://www.pm.gov.au/media/nsw-covid-19-support-package-0
2,https://www.pm.gov.au/media?page=2/,$400m recovery funding package to provide continued support for disaster-affected NSW communities,13 Jul 2021,Media release,https://www.pm.gov.au/media/400m-recovery-funding-package-provide-continued-support-disaster-affected-nsw-communities
2,https://www.pm.gov.au/media?page=2/,"Interview with Kieran Gilbert, Sky News",12 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-kieran-gilbert-sky-news-1
2,https://www.pm.gov.au/media?page=2/,"Press Conference - Kirribilli, NSW",09 Jul 2021,Transcript,https://www.pm.gov.au/media/press-conference-kirribilli-nsw-4
2,https://www.pm.gov.au/media?page=2/,National Cabinet Statement,09 Jul 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-7
2,https://www.pm.gov.au/media?page=2/,"Interview with Ray Hadley, 2GB",09 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-ray-hadley-2gb-7
2,https://www.pm.gov.au/media?page=2/,"Interview with Sabra Lane, ABC AM",09 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-sabra-lane-abc-am-9
2,https://www.pm.gov.au/media?page=2/,"Interview with Karl Stefanovic, Today Show",09 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-karl-stefanovic-today-show-2
2,https://www.pm.gov.au/media?page=2/,"Interview with Natalie Barr, Sunrise",09 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-natalie-barr-sunrise-0
2,https://www.pm.gov.au/media?page=2/,"Interview with Tracy Grimshaw, A Current Affair",09 Jul 2021,Transcript,https://www.pm.gov.au/media/interview-tracy-grimshaw-current-affair-1
3,https://www.pm.gov.au/media?page=3/,Announcement of new Department Secretaries,09 Jul 2021,Media statement,https://www.pm.gov.au/media/announcement-new-department-secretaries
3,https://www.pm.gov.au/media?page=3/,"Press Conference - Kirribilli, NSW",08 Jul 2021,Transcript,https://www.pm.gov.au/media/press-conference-kirribilli-nsw-3
3,https://www.pm.gov.au/media?page=3/,Defence and Veterans suicide,08 Jul 2021,Media release,https://www.pm.gov.au/media/defence-and-veterans-suicide
3,https://www.pm.gov.au/media?page=3/,"Transcript - Press Conference - Australian Parliament House, ACT",02 Jul 2021,Transcript,https://www.pm.gov.au/media/transcript-press-conference-australian-parliament-house-act
3,https://www.pm.gov.au/media?page=3/,National Cabinet Statement,02 Jul 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-6
3,https://www.pm.gov.au/media?page=3/,Virtual Press Conference,28 Jun 2021,Transcript,https://www.pm.gov.au/media/virtual-press-conference-1
3,https://www.pm.gov.au/media?page=3/,National Cabinet Statement,28 Jun 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-5
3,https://www.pm.gov.au/media?page=3/,Media Statement,27 Jun 2021,Media statement,https://www.pm.gov.au/media/media-statement-2
3,https://www.pm.gov.au/media?page=3/,"Meeting hosted by the Prime Minister and senior government members with the Coalition of Aboriginal and Torres Strait Islander Peak Organisations, Communique",25 Jun 2021,Media statement,https://www.pm.gov.au/media/meeting-hosted-prime-minister-and-senior-government-members-coalition-aboriginal-and-torres
4,https://www.pm.gov.au/media?page=4/,"Interview with Paul Murray, Sky News",25 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-paul-murray-sky-news-5
4,https://www.pm.gov.au/media?page=4/,"Interview with Allison Langdon and Karl Stefanovic, Today Show",24 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-allison-langdon-and-karl-stefanovic-today-show
4,https://www.pm.gov.au/media?page=4/,"Interview with Neil Breen, 4BC",24 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-neil-breen-4bc-6
4,https://www.pm.gov.au/media?page=4/,"Interview with Natalie Barr, Sunrise",24 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-natalie-barr-sunrise
4,https://www.pm.gov.au/media?page=4/,Australia and Solomon Islands break ground on Outpost,23 Jun 2021,Media release,https://www.pm.gov.au/media/australia-and-solomon-islands-break-ground-outpost
4,https://www.pm.gov.au/media?page=4/,National Cabinet Statement,21 Jun 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-4
4,https://www.pm.gov.au/media?page=4/,Leadership of The National Party,21 Jun 2021,Media statement,https://www.pm.gov.au/media/leadership-national-party
4,https://www.pm.gov.au/media?page=4/,"Interview with Ben Fordham, 2GB",21 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-ben-fordham-2gb-21-06-21
4,https://www.pm.gov.au/media?page=4/,"Interview with Andrew Clennell, Sky News",17 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-andrew-clennell-sky-news
5,https://www.pm.gov.au/media?page=5/,"Press Conference - OECD Headquarters, France",16 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-oecd-headquarters-france
5,https://www.pm.gov.au/media?page=5/,"Address to the OECD Council - Paris, France",16 Jun 2021,Speech,https://www.pm.gov.au/media/address-oecd-council-paris-france
5,https://www.pm.gov.au/media?page=5/,"Remarks, Elysee Palace - Paris, France",15 Jun 2021,Transcript,https://www.pm.gov.au/media/remarks-elysee-palace-paris-france
5,https://www.pm.gov.au/media?page=5/,"Press Conference - 10 Downing Street, London, United Kingdom",15 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-10-downing-street-london-united-kingdom
5,https://www.pm.gov.au/media?page=5/,New free trade agreement to deliver jobs and business opportunities in Australia and the United Kingdom,15 Jun 2021,Media statement,https://www.pm.gov.au/media/new-free-trade-agreement-deliver-jobs-and-business-opportunities-australia-and-united-kingdom
5,https://www.pm.gov.au/media?page=5/,"Address, Australian Petroleum Production & Exploration Association (Appea) Conference",15 Jun 2021,Transcript,https://www.pm.gov.au/media/address-australian-petroleum-production-exploration-association-appea-conference
5,https://www.pm.gov.au/media?page=5/,Australia Joins International Alliance to Conserve Planet’s Biodiversity,14 Jun 2021,Media release,https://www.pm.gov.au/media/australia-joins-international-alliance-conserve-planet%E2%80%99s-biodiversity
5,https://www.pm.gov.au/media?page=5/,"Address to the Australia-United Kingdom Chamber of Commerce London, UK",14 Jun 2021,Transcript,https://www.pm.gov.au/media/address-australia-united-kingdom-chamber-commerce-london-uk
5,https://www.pm.gov.au/media?page=5/,Australia and Germany Partner on Hydrogen Initiatives,13 Jun 2021,Media release,https://www.pm.gov.au/media/australia-and-germany-partner-hydrogen-initiatives
6,https://www.pm.gov.au/media?page=6/,Joint Statement with Chancellor of Germany Angela Merkel,13 Jun 2021,Media statement,https://www.pm.gov.au/media/joint-statement-chancellor-germany-angela-merkel
6,https://www.pm.gov.au/media?page=6/,Japan-Australia Partnership on Decarbonisation Through Technology,13 Jun 2021,Media statement,https://www.pm.gov.au/media/japan-australia-partnership-decarbonisation-through-technology
6,https://www.pm.gov.au/media?page=6/,"Press Conference - Newquay Airport, United Kingdom",13 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-newquay-airport-united-kingdom
6,https://www.pm.gov.au/media?page=6/,"Press Conference - G7 Carbis Bay, United Kingdom",12 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-g7-carbis-bay-united-kingdom
6,https://www.pm.gov.au/media?page=6/,"Press Conference - Commonwealth War Graves St Illogan, United Kingdom",12 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-commonwealth-war-graves-st-illogan-united-kingdom
6,https://www.pm.gov.au/media?page=6/,"Joint Statement by President Biden, Prime Minister Johnson and Prime Minister Morrison",12 Jun 2021,Media statement,https://www.pm.gov.au/media/joint-statement-president-biden-prime-minister-johnson-and-prime-minister-morrison
6,https://www.pm.gov.au/media?page=6/,"Remarks at Bilateral Meeting with He Moon Jae-In, President of the Republic of Korea",12 Jun 2021,Transcript,https://www.pm.gov.au/media/remarks-bilateral-meeting-he-moon-jae-president-republic-korea
6,https://www.pm.gov.au/media?page=6/,"Press Conference - RAF Brize Norton, United Kingdom",11 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-raf-brize-norton-united-kingdom
6,https://www.pm.gov.au/media?page=6/,Australia Commits 20 Million Doses to G7 Vaccine Initiative,11 Jun 2021,Media release,https://www.pm.gov.au/media/australia-commits-20-million-doses-g7-vaccine-initiative
7,https://www.pm.gov.au/media?page=7/,"Press Conference - The Istana, Singapore",11 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-istana-singapore
7,https://www.pm.gov.au/media?page=7/,Australia Partners with Singapore on Hydrogen in Maritime Sector,10 Jun 2021,Media release,https://www.pm.gov.au/media/australia-partners-singapore-hydrogen-maritime-sector
7,https://www.pm.gov.au/media?page=7/,Joint Statement by the Prime Ministers of Singapore and Australia,10 Jun 2021,Media statement,https://www.pm.gov.au/media/joint-statement-prime-ministers-singapore-and-australia
7,https://www.pm.gov.au/media?page=7/,"Interview with Liam Bartlett, 6PR",10 Jun 2021,Transcript,https://www.pm.gov.au/media/interview-liam-bartlett-6pr
7,https://www.pm.gov.au/media?page=7/,Statement,10 Jun 2021,Media statement,https://www.pm.gov.au/media/statement-0
7,https://www.pm.gov.au/media?page=7/,"Q&A, Perth USAsia Centre - Perth, WA",09 Jun 2021,Transcript,https://www.pm.gov.au/media/qa-perth-usasia-centre-perth-wa
7,https://www.pm.gov.au/media?page=7/,"Address to the Perth USAsia Centre - Perth, WA",09 Jun 2021,Transcript,https://www.pm.gov.au/media/address-perth-usasia-centre-perth-wa
7,https://www.pm.gov.au/media?page=7/,National Strategy to Prevent Child Sexual Abuse,09 Jun 2021,Media release,https://www.pm.gov.au/media/national-strategy-prevent-child-sexual-abuse
7,https://www.pm.gov.au/media?page=7/,"Press Conference - Sydney CPO, NSW",08 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-sydney-cpo-nsw
8,https://www.pm.gov.au/media?page=8/,Historic Australian Federal Police operation keeping Australians safe,08 Jun 2021,Media statement,https://www.pm.gov.au/media/historic-australian-federal-police-operation-keeping-australians-safe
8,https://www.pm.gov.au/media?page=8/,"Press Conference - North Richmond, NSW",07 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-north-richmond-nsw
8,https://www.pm.gov.au/media?page=8/,2021 Prime Minister’s National Spelling Bee Winners announced,07 Jun 2021,Media release,https://www.pm.gov.au/media/2021-prime-ministers-national-spelling-bee-winners-announced
8,https://www.pm.gov.au/media?page=8/,New Richmond bridge and bypass to cut traffic and create jobs,07 Jun 2021,Media release,https://www.pm.gov.au/media/new-richmond-bridge-and-bypass-cut-traffic-and-create-jobs
8,https://www.pm.gov.au/media?page=8/,National Cabinet Statement,04 Jun 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-040621
8,https://www.pm.gov.au/media?page=8/,"Press Conference - Australian Parliament House, ACT",04 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-42
8,https://www.pm.gov.au/media?page=8/,"Press Conference - Australian Parliament House, ACT",03 Jun 2021,Transcript,https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-41
8,https://www.pm.gov.au/media?page=8/,Temporary Australian Government Assistance for Workers,03 Jun 2021,Media statement,https://www.pm.gov.au/media/temporary-australian-government-assistance-workers
8,https://www.pm.gov.au/media?page=8/,Extending Covid-19 Vaccine Access for our Region,03 Jun 2021,Media release,https://www.pm.gov.au/media/extending-covid-19-vaccine-access-our-region
9,https://www.pm.gov.au/media?page=9/,"Remarks, Minerals Council of Australia Parliamentary Dinner",03 Jun 2021,Transcript,https://www.pm.gov.au/media/remarks-minerals-council-australia-parliamentary-dinner
9,https://www.pm.gov.au/media?page=9/,"Press Conference - Queenstown, New Zealand",31 May 2021,Transcript,https://www.pm.gov.au/media/press-conference-queenstown-new-zealand
9,https://www.pm.gov.au/media?page=9/,Joint Statement - Prime Ministers Jacinda Ardern and Scott Morrison,31 May 2021,Media statement,https://www.pm.gov.au/media/joint-statement-prime-ministers-jacinda-ardern-and-scott-morrison
9,https://www.pm.gov.au/media?page=9/,"Remarks, Bilateral Meeting with Rt Hon Jacinda Ardern, Prime Minister of New Zealand",31 May 2021,Transcript,https://www.pm.gov.au/media/remarks-bilateral-meeting-rt-hon-jacinda-ardern-prime-minister-new-zealand
9,https://www.pm.gov.au/media?page=9/,"Remarks, Business Reception - Queenstown, New Zealand",30 May 2021,Transcript,https://www.pm.gov.au/media/remarks-business-reception-queenstown-new-zealand
9,https://www.pm.gov.au/media?page=9/,"Doorstop - Queenstown, New Zealand",30 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-queenstown-new-zealand
9,https://www.pm.gov.au/media?page=9/,Supporting retirees with extension of the temporary reduction in superannuation minimum drawdown rates,29 May 2021,Media release,https://www.pm.gov.au/media/supporting-retirees-extension-temporary-reduction-superannuation-minimum-drawdown-rates
9,https://www.pm.gov.au/media?page=9/,"Press Conference - Australian Parliament House, ACT",27 May 2021,Transcript,https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-40
9,https://www.pm.gov.au/media?page=9/,Statement on the Australian Embassy in Afghanistan,25 May 2021,Media statement,https://www.pm.gov.au/media/statement-australian-embassy-afghanistan
10,https://www.pm.gov.au/media?page=10/,Foster Report,25 May 2021,Media statement,https://www.pm.gov.au/media/foster-report
10,https://www.pm.gov.au/media?page=10/,"Remarks, Ravenswood Child and Family Centre",22 May 2021,Transcript,https://www.pm.gov.au/media/remarks-ravenswood-child-and-family-centre
10,https://www.pm.gov.au/media?page=10/,Doorstop - Hillwood TAS,21 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-hillwood-tas
10,https://www.pm.gov.au/media?page=10/,"Remarks and Q&A, Burnie Budget Lunch",21 May 2021,Transcript,https://www.pm.gov.au/media/remarks-and-qa-burnie-budget-lunch
10,https://www.pm.gov.au/media?page=10/,"Doorstop - Pakenham, VIC",20 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-pakenham-vic
10,https://www.pm.gov.au/media?page=10/,"Interview with Ross Stevenson and Russel Howcroft, 3AW",20 May 2021,Transcript,https://www.pm.gov.au/media/interview-ross-stevenson-and-russel-howcroft-3aw
10,https://www.pm.gov.au/media?page=10/,"Remarks, Shri Shiva Vishnu Temple - Carrum Downs, VIC",19 May 2021,Transcript,https://www.pm.gov.au/media/remarks-shri-shiva-vishnu-temple-carrum-downs-vic
10,https://www.pm.gov.au/media?page=10/,Doorstop - Bayswater North VIC,19 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-bayswater-north-vic
10,https://www.pm.gov.au/media?page=10/,"Interview with Ray Hadley, 2GB",19 May 2021,Transcript,https://www.pm.gov.au/media/interview-ray-hadley-2gb-6
11,https://www.pm.gov.au/media?page=11/,"Interview with Richard and Shanna, 2HD Newcastle",19 May 2021,Transcript,https://www.pm.gov.au/media/interview-richard-and-shanna-2hd-newcastle
11,https://www.pm.gov.au/media?page=11/,Remarks at visit to River City Labs - Fortitude Valley QLD,18 May 2021,Transcript,https://www.pm.gov.au/media/remarks-visit-river-city-labs-fortitude-valley-qld
11,https://www.pm.gov.au/media?page=11/,Doorstop - Caboolture QLD,18 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-caboolture-qld
11,https://www.pm.gov.au/media?page=11/,"Interview with Steve Austin, ABC Radio Brisbane",18 May 2021,Transcript,https://www.pm.gov.au/media/interview-steve-austin-abc-radio-brisbane
11,https://www.pm.gov.au/media?page=11/,"Remarks, Recognition of Business Excellence - Paddington, QLD",18 May 2021,Transcript,https://www.pm.gov.au/media/remarks-recognition-business-excellence-paddington-qld
11,https://www.pm.gov.au/media?page=11/,Doorstop - Lytton QLD,17 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-lytton-qld
11,https://www.pm.gov.au/media?page=11/,Australia-New Zealand Leaders' Meeting,17 May 2021,Media statement,https://www.pm.gov.au/media/australia-new-zealand-leaders-meeting-0
11,https://www.pm.gov.au/media?page=11/,"Interview with Hammo, 4CC Gladstone",17 May 2021,Transcript,https://www.pm.gov.au/media/interview-hammo-4cc-gladstone
11,https://www.pm.gov.au/media?page=11/,Locking in Australia's fuel security,17 May 2021,Media release,https://www.pm.gov.au/media/locking-australias-fuel-security
12,https://www.pm.gov.au/media?page=12/,"Doorstop - Callemondah, QLD",16 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-callemondah-qld
12,https://www.pm.gov.au/media?page=12/,Doorstop - Callemondah QLD,16 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-callemondah-qld-170521
12,https://www.pm.gov.au/media?page=12/,"Address and Q&A, Federal Budget Lunch Sydney, NSW",14 May 2021,Transcript,https://www.pm.gov.au/media/address-and-qa-federal-budget-lunch-sydney-nsw
12,https://www.pm.gov.au/media?page=12/,"Interview with Gareth Parker, 6PR",13 May 2021,Transcript,https://www.pm.gov.au/media/interview-gareth-parker-6pr-0
12,https://www.pm.gov.au/media?page=12/,"Interview with Ben Fordham, 2GB",13 May 2021,Transcript,https://www.pm.gov.au/media/interview-ben-fordham-2gb-19
12,https://www.pm.gov.au/media?page=12/,Australia Secures Moderna Vaccines,13 May 2021,Media release,https://www.pm.gov.au/media/australia-secures-moderna-vaccines
12,https://www.pm.gov.au/media?page=12/,Multicultural Press Conference,12 May 2021,Transcript,https://www.pm.gov.au/media/multicultural-press-conference-0
12,https://www.pm.gov.au/media?page=12/,"Interview with Neil Breen, 4BC",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-neil-breen-4bc-5
12,https://www.pm.gov.au/media?page=12/,"Interview with Kieran Gilbert, Sky News",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-kieran-gilbert-sky-news-12052021
13,https://www.pm.gov.au/media?page=13/,"Interview with Karl Stefanovic, Today Show",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-karl-stefanovic-today-show-12052021
13,https://www.pm.gov.au/media?page=13/,"Interview with Sabra Lane, ABC AM",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-sabra-lane-abc-am-8
13,https://www.pm.gov.au/media?page=13/,"Interview with David Koch, Sunrise",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-david-koch-sunrise-12
13,https://www.pm.gov.au/media?page=13/,"Interview with Michael Rowland, ABC News Breakfast",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-michael-rowland-abc-news-breakfast-1
13,https://www.pm.gov.au/media?page=13/,"Interview with Leigh Sales, 7.30",12 May 2021,Transcript,https://www.pm.gov.au/media/interview-leigh-sales-730-0
13,https://www.pm.gov.au/media?page=13/, A new national strategy to prevent child sexual abuse,11 May 2021,Media release,https://www.pm.gov.au/media/new-national-strategy-prevent-child-sexual-abuse
13,https://www.pm.gov.au/media?page=13/,Budget delivering for Australian women,11 May 2021,Media release,https://www.pm.gov.au/media/budget-delivering-australian-women
13,https://www.pm.gov.au/media?page=13/,Historic $2.3 billion National Mental Health and Suicide Prevention Plan,11 May 2021,Media release,https://www.pm.gov.au/media/historic-2-3-billion-national-mental-health-and-suicide-prevention-plan
13,https://www.pm.gov.au/media?page=13/,$17.7 billion to deliver once in a generation change to aged care in Australia,11 May 2021,Media release,https://www.pm.gov.au/media/17-7-billion-deliver-once-generation-change-aged-care-australia
14,https://www.pm.gov.au/media?page=14/,"Ministerial Statement: His Royal Highness The Prince Philip, Duke of Edinburgh - Australian Parliament House, ACT",11 May 2021,Transcript,https://www.pm.gov.au/media/ministerial-statement-his-royal-highness-prince-philip-duke-edinburgh-australian-parliament
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports NT's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-nts-recovery-plan
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports NSW's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-nsws-recovery-plan
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports Victoria's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-victorias-recovery-plan
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports South Australia's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-south-australias-recovery-plan
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports Tasmania's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-tasmanias-recovery-plan
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports ACT's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-acts-recovery-plan
14,https://www.pm.gov.au/media?page=14/,Federal Budget supports Queensland's recovery plan,10 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-supports-queenslands-recovery-plan
14,https://www.pm.gov.au/media?page=14/,"Press Conference - Sydney, NSW",07 May 2021,Transcript,https://www.pm.gov.au/media/press-conference-sydney-nsw-8
15,https://www.pm.gov.au/media?page=15/,National Cabinet Statement,07 May 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-3
15,https://www.pm.gov.au/media?page=15/,Doorstop - Williamtown NSW,07 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-williamtown-nsw-0
15,https://www.pm.gov.au/media?page=15/,Resumption of Indian repatriation flights to Howard Springs,07 May 2021,Media release,https://www.pm.gov.au/media/resumption-indian-repatriation-flights-howard-springs
15,https://www.pm.gov.au/media?page=15/,Jobs boom takes off in the Hunter with Newcastle Airport investment,07 May 2021,Media release,https://www.pm.gov.au/media/jobs-boom-takes-hunter-newcastle-airport-investment
15,https://www.pm.gov.au/media?page=15/,"Q&A, Australia-Israel Chamber of Commerce - Southbank, VIC",06 May 2021,Transcript,https://www.pm.gov.au/media/qa-australia-israel-chamber-commerce-southbank-vic
15,https://www.pm.gov.au/media?page=15/,"Address, Australia-Israel Chamber of Commerce",06 May 2021,Transcript,https://www.pm.gov.au/media/address-australia-israel-chamber-commerce
15,https://www.pm.gov.au/media?page=15/,Doorstop - Melbourne VIC,06 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-melbourne-vic-0
15,https://www.pm.gov.au/media?page=15/,"Interview with Neil Mitchell, 3AW",06 May 2021,Transcript,https://www.pm.gov.au/media/interview-neil-mitchell-3aw-9
15,https://www.pm.gov.au/media?page=15/,A modern digital economy to secure Australia's future,06 May 2021,Media release,https://www.pm.gov.au/media/modern-digital-economy-secure-australias-future
16,https://www.pm.gov.au/media?page=16/,"Address, Townsville Chamber of Commerce - Townsville, QLD",05 May 2021,Transcript,https://www.pm.gov.au/media/address-townsville-chamber-commerce-townsville-qld
16,https://www.pm.gov.au/media?page=16/,"Doorstop - Garbutt, QLD",05 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-garbutt-qld
16,https://www.pm.gov.au/media?page=16/,Helping communities rebuild and recover from natural disasters,05 May 2021,Media release,https://www.pm.gov.au/media/helping-communities-rebuild-and-recover-natural-disasters
16,https://www.pm.gov.au/media?page=16/,"Remarks, HMAS Cairns - Portsmith, QLD",04 May 2021,Transcript,https://www.pm.gov.au/media/remarks-hmas-cairns-portsmith-qld
16,https://www.pm.gov.au/media?page=16/,"Doorstop - Cairns, QLD",04 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-cairns-qld-040521
16,https://www.pm.gov.au/media?page=16/,New facilities to support Arafura Class Offshore Patrol Vessels at HMAS Cairns,04 May 2021,Media release,https://www.pm.gov.au/media/new-facilities-support-arafura-class-offshore-patrol-vessels-hmas-cairns
16,https://www.pm.gov.au/media?page=16/,"Doorstop - Rockhampton, QLD",04 May 2021,Transcript,https://www.pm.gov.au/media/doorstop-rockhampton-qld
16,https://www.pm.gov.au/media?page=16/,More affordable access to insurance for Northern Australians,04 May 2021,Media release,https://www.pm.gov.au/media/more-affordable-access-insurance-northern-australians
16,https://www.pm.gov.au/media?page=16/,"Interview with Michael Bailey, 4RO",04 May 2021,Transcript,https://www.pm.gov.au/media/interview-michael-bailey-4ro-1
17,https://www.pm.gov.au/media?page=17/,"Interview with Paul Culliver, ABC Capricornia",04 May 2021,Transcript,https://www.pm.gov.au/media/interview-paul-culliver-abc-capricornia
17,https://www.pm.gov.au/media?page=17/,"Interview with Karl Stefanovic and Allison Langdon, Today Show",04 May 2021,Transcript,https://www.pm.gov.au/media/interview-karl-stefanovic-and-allison-langdon-today-show
17,https://www.pm.gov.au/media?page=17/,"Interview with David Koch, Sunrise",04 May 2021,Transcript,https://www.pm.gov.au/media/interview-david-koch-sunrise-11
17,https://www.pm.gov.au/media?page=17/,Biosecurity for a safe Australia and thriving farming sector,04 May 2021,Media release,https://www.pm.gov.au/media/biosecurity-safe-australia-and-thriving-farming-sector
17,https://www.pm.gov.au/media?page=17/,"Interview with Murray Jones, 4CA",04 May 2021,Transcript,https://www.pm.gov.au/media/interview-murray-jones-4ca
17,https://www.pm.gov.au/media?page=17/,Federal Budget infrastructure boost to help build Western Australia's economic recovery,04 May 2021,Media release,https://www.pm.gov.au/media/federal-budget-infrastructure-boost-help-build-western-australias-economic-recovery
